event_id,source_id,page_reference,quote
17528,8122064,https://www.wikidata.org/wiki/Q2889668,
17529,8122067,https://www.wikidata.org/wiki/Q2889716,
17530,8122068,https://www.wikidata.org/wiki/Q2889718,
17532,8122071,https://www.wikidata.org/wiki/Q2889732,
17533,8122072,https://www.wikidata.org/wiki/Q2889756,
17534,8122073,https://www.wikidata.org/wiki/Q2889763,
17535,8122074,https://www.wikidata.org/wiki/Q2889774,
17536,8122075,https://www.wikidata.org/wiki/Q2889798,
17537,8122078,https://www.wikidata.org/wiki/Q2889869,
17538,8122079,https://www.wikidata.org/wiki/Q2889895,
17539,8122080,https://www.wikidata.org/wiki/Q2889903,
17540,8122081,https://www.wikidata.org/wiki/Q2889935,
17541,8122082,https://www.wikidata.org/wiki/Q2889945,
17542,8122086,https://www.wikidata.org/wiki/Q2890036,
17544,8122093,https://www.wikidata.org/wiki/Q2890172,
17546,8122096,https://www.wikidata.org/wiki/Q2890242,
17547,8122098,https://www.wikidata.org/wiki/Q2890331,
17549,8122102,https://www.wikidata.org/wiki/Q2890385,
17550,8122103,https://www.wikidata.org/wiki/Q2890386,
17552,8122106,https://www.wikidata.org/wiki/Q2890463,
17554,8122108,https://www.wikidata.org/wiki/Q2890581,
17555,8122109,https://www.wikidata.org/wiki/Q2890615,
17556,8122111,https://www.wikidata.org/wiki/Q2890631,
17557,8122113,https://www.wikidata.org/wiki/Q2890645,
17558,8122114,https://www.wikidata.org/wiki/Q2890652,
17559,8122115,https://www.wikidata.org/wiki/Q2890673,
17560,8122116,https://www.wikidata.org/wiki/Q2890674,
17561,8122118,https://www.wikidata.org/wiki/Q2890686,
17570,8122133,https://www.wikidata.org/wiki/Q2890966,
17573,8122810,https://www.wikidata.org/wiki/Q2906869,
17574,8123107,https://www.wikidata.org/wiki/Q2917345,
17575,8123127,https://www.wikidata.org/wiki/Q2918162,
17576,8123566,https://www.wikidata.org/wiki/Q2935392,
17577,8123746,https://www.wikidata.org/wiki/Q2943339,
17578,8123795,https://www.wikidata.org/wiki/Q2946372,
17580,8125048,https://www.wikidata.org/wiki/Q2981215,
17581,8125112,https://www.wikidata.org/wiki/Q2984823,
17582,8125113,https://www.wikidata.org/wiki/Q2984845,
17583,8125208,https://www.wikidata.org/wiki/Q2992403,
17584,8125247,https://www.wikidata.org/wiki/Q2994789,
17585,8125276,https://www.wikidata.org/wiki/Q2996302,
17586,8125333,https://www.wikidata.org/wiki/Q2998936,
17587,8125335,https://www.wikidata.org/wiki/Q2999015,
17588,8125375,https://www.wikidata.org/wiki/Q3002768,
17589,8126079,https://www.wikidata.org/wiki/Q3025051,
17590,8126080,https://www.wikidata.org/wiki/Q3025054,
17591,8126081,https://www.wikidata.org/wiki/Q3025060,
17592,8126581,https://www.wikidata.org/wiki/Q3037792,
17593,8127822,https://www.wikidata.org/wiki/Q3070782,
17595,8128794,https://www.wikidata.org/wiki/Q3090571,
17596,8129701,https://www.wikidata.org/wiki/Q3109537,
17597,8129801,https://www.wikidata.org/wiki/Q3112690,
17598,8129955,https://www.wikidata.org/wiki/Q3118401,
17599,8129989,https://www.wikidata.org/wiki/Q3118940,
17600,8129990,https://www.wikidata.org/wiki/Q3119020,
17607,8134565,https://www.wikidata.org/wiki/Q3196886,
17608,8135219,https://www.wikidata.org/wiki/Q3237997,
17609,8135355,https://www.wikidata.org/wiki/Q3246529,
17610,8135417,https://www.wikidata.org/wiki/Q3254029,
17612,8136262,https://www.wikidata.org/wiki/Q3275284,
17613,8136333,https://www.wikidata.org/wiki/Q3276834,
17614,8136383,https://www.wikidata.org/wiki/Q3280731,
17616,8137043,https://www.wikidata.org/wiki/Q3295007,
17617,8137168,https://www.wikidata.org/wiki/Q3297508,
17618,8137548,https://www.wikidata.org/wiki/Q3303638,
17620,8138245,https://www.wikidata.org/wiki/Q3320910,
17621,8138266,https://www.wikidata.org/wiki/Q3321519,
17622,8139235,https://www.wikidata.org/wiki/Q3350705,
17623,8139357,https://www.wikidata.org/wiki/Q3352179,
17624,8139483,https://www.wikidata.org/wiki/Q3357987,
17625,8139590,https://www.wikidata.org/wiki/Q3362247,
17664,8143866,https://www.wikidata.org/wiki/Q3486004,
17626,8139645,https://www.wikidata.org/wiki/Q3365438,
17628,8141292,https://www.wikidata.org/wiki/Q3394740,
17629,8141414,https://www.wikidata.org/wiki/Q3400101,
17630,8141442,https://www.wikidata.org/wiki/Q3401311,
17631,8141465,https://www.wikidata.org/wiki/Q3401915,
17633,8141495,https://www.wikidata.org/wiki/Q3403450,
17641,8142451,https://www.wikidata.org/wiki/Q3434218,
17642,8142463,https://www.wikidata.org/wiki/Q3434446,
17643,8142612,https://www.wikidata.org/wiki/Q3436319,
17644,8142748,https://www.wikidata.org/wiki/Q3438930,
17645,8143167,https://www.wikidata.org/wiki/Q3454484,
17646,8143232,https://www.wikidata.org/wiki/Q3458291,
17647,8143357,https://www.wikidata.org/wiki/Q3467730,
17648,8143850,https://www.wikidata.org/wiki/Q3485809,
17650,8143852,https://www.wikidata.org/wiki/Q3485812,
17651,8143853,https://www.wikidata.org/wiki/Q3485818,
17652,8143854,https://www.wikidata.org/wiki/Q3485823,
17653,8143855,https://www.wikidata.org/wiki/Q3485843,
17654,8143856,https://www.wikidata.org/wiki/Q3485850,
17655,8143857,https://www.wikidata.org/wiki/Q3485875,
17656,8143858,https://www.wikidata.org/wiki/Q3485896,
17657,8143859,https://www.wikidata.org/wiki/Q3485932,
17658,8143860,https://www.wikidata.org/wiki/Q3485933,
17659,8143861,https://www.wikidata.org/wiki/Q3485938,
17660,8143862,https://www.wikidata.org/wiki/Q3485946,
17661,8143863,https://www.wikidata.org/wiki/Q3485953,
17662,8143864,https://www.wikidata.org/wiki/Q3485966,
17663,8143865,https://www.wikidata.org/wiki/Q3485984,
17665,8143867,https://www.wikidata.org/wiki/Q3486015,
17666,8143868,https://www.wikidata.org/wiki/Q3486017,
17667,8143869,https://www.wikidata.org/wiki/Q3486023,
17668,8143870,https://www.wikidata.org/wiki/Q3486039,
17669,8143871,https://www.wikidata.org/wiki/Q3486055,
17670,8143872,https://www.wikidata.org/wiki/Q3486069,
17971,8184514,https://www.wikidata.org/wiki/Q4871620,
17683,8145523,https://www.wikidata.org/wiki/Q3536790,
17685,8145525,https://www.wikidata.org/wiki/Q3536834,
17686,8145526,https://www.wikidata.org/wiki/Q3536853,
17687,8145527,https://www.wikidata.org/wiki/Q3536917,
17688,8145660,https://www.wikidata.org/wiki/Q3544388,
17690,8148268,https://www.wikidata.org/wiki/Q3621804,
17691,8148292,https://www.wikidata.org/wiki/Q3622689,
17694,8148378,https://www.wikidata.org/wiki/Q3625451,
17695,8148380,https://www.wikidata.org/wiki/Q3625462,
17696,8148381,https://www.wikidata.org/wiki/Q3625478,
17699,8148384,https://www.wikidata.org/wiki/Q3625504,
17700,8148385,https://www.wikidata.org/wiki/Q3625527,
17701,8148386,https://www.wikidata.org/wiki/Q3625533,
17702,8148557,https://www.wikidata.org/wiki/Q3636273,
17703,8148558,https://www.wikidata.org/wiki/Q3636289,
17706,8148561,https://www.wikidata.org/wiki/Q3636400,
17708,8148563,https://www.wikidata.org/wiki/Q3636494,
17710,8148565,https://www.wikidata.org/wiki/Q3636538,
17726,8152673,https://www.wikidata.org/wiki/Q3778593,
17729,8152676,https://www.wikidata.org/wiki/Q3778674,
17730,8152677,https://www.wikidata.org/wiki/Q3778726,
17731,8152678,https://www.wikidata.org/wiki/Q3778746,
17732,8152904,https://www.wikidata.org/wiki/Q3788426,
17733,8153659,https://www.wikidata.org/wiki/Q3817182,
17734,8153724,https://www.wikidata.org/wiki/Q3821512,
17735,8154790,https://www.wikidata.org/wiki/Q3850100,
17736,8154997,https://www.wikidata.org/wiki/Q3853836,
17737,8155412,https://www.wikidata.org/wiki/Q3875043,
17738,8155626,https://www.wikidata.org/wiki/Q3884025,
17739,8155845,https://www.wikidata.org/wiki/Q3891598,
17740,8155871,https://www.wikidata.org/wiki/Q3893140,
17741,8156364,https://www.wikidata.org/wiki/Q3910855,
17742,8156389,https://www.wikidata.org/wiki/Q3916310,
17743,8156398,https://www.wikidata.org/wiki/Q3916827,
17744,8156813,https://www.wikidata.org/wiki/Q3938025,
17745,8157093,https://www.wikidata.org/wiki/Q3944411,
17746,8157283,https://www.wikidata.org/wiki/Q3953988,
17762,8160054,https://www.wikidata.org/wiki/Q4087447,
17764,8160056,https://www.wikidata.org/wiki/Q4087461,
17766,8160425,https://www.wikidata.org/wiki/Q4096157,
17767,8161057,https://www.wikidata.org/wiki/Q4110452,
17768,8161058,https://www.wikidata.org/wiki/Q4110461,
17769,8161243,https://www.wikidata.org/wiki/Q4115056,
17770,8161271,https://www.wikidata.org/wiki/Q4116331,
17771,8161375,https://www.wikidata.org/wiki/Q4120277,
17772,8161624,https://www.wikidata.org/wiki/Q4127869,
17773,8161625,https://www.wikidata.org/wiki/Q4128034,
17774,8161688,https://www.wikidata.org/wiki/Q4130572,
17775,8163649,https://www.wikidata.org/wiki/Q4187109,
17776,8164651,https://www.wikidata.org/wiki/Q4216311,
17777,8165917,https://www.wikidata.org/wiki/Q4246927,
17778,8166461,https://www.wikidata.org/wiki/Q4262565,
17779,8166701,https://www.wikidata.org/wiki/Q4271998,
17780,8166792,https://www.wikidata.org/wiki/Q4274610,
17782,8167321,https://www.wikidata.org/wiki/Q4288096,
17783,8167616,https://www.wikidata.org/wiki/Q4298662,
17792,8168687,https://www.wikidata.org/wiki/Q4337368,
17793,8168688,https://www.wikidata.org/wiki/Q4337386,
17794,8168689,https://www.wikidata.org/wiki/Q4337389,
17795,8168690,https://www.wikidata.org/wiki/Q4337397,
17796,8168691,https://www.wikidata.org/wiki/Q4337442,
17797,8168817,https://www.wikidata.org/wiki/Q4342054,
17798,8169040,https://www.wikidata.org/wiki/Q4350099,
17799,8169620,https://www.wikidata.org/wiki/Q4369775,
17801,8169852,https://www.wikidata.org/wiki/Q4378153,
17802,8169945,https://www.wikidata.org/wiki/Q4382262,
17803,8170114,https://www.wikidata.org/wiki/Q4388339,
17804,8170232,https://www.wikidata.org/wiki/Q4391729,
17806,8170556,https://www.wikidata.org/wiki/Q4400941,
17807,8170557,https://www.wikidata.org/wiki/Q4400943,
17809,8171563,https://www.wikidata.org/wiki/Q4438395,
17810,8171564,https://www.wikidata.org/wiki/Q4438410,
17811,8171565,https://www.wikidata.org/wiki/Q4438492,
17814,8172048,https://www.wikidata.org/wiki/Q4453250,
17815,8172370,https://www.wikidata.org/wiki/Q4462586,
17816,8172983,https://www.wikidata.org/wiki/Q4492386,
17817,8173096,https://www.wikidata.org/wiki/Q4495210,
17818,8173663,https://www.wikidata.org/wiki/Q4513932,
17819,8173752,https://www.wikidata.org/wiki/Q4516669,
17820,8173878,https://www.wikidata.org/wiki/Q4520158,
17822,8174642,https://www.wikidata.org/wiki/Q4538933,
17823,8174867,https://www.wikidata.org/wiki/Q4553886,
17841,8181828,https://www.wikidata.org/wiki/Q4787087,
17846,8183876,https://www.wikidata.org/wiki/Q4855994,
17848,8184048,https://www.wikidata.org/wiki/Q4859844,
17849,8184060,https://www.wikidata.org/wiki/Q4860423,
17851,8184386,https://www.wikidata.org/wiki/Q4870203,
17853,8184388,https://www.wikidata.org/wiki/Q4870218,
17854,8184389,https://www.wikidata.org/wiki/Q4870230,
17856,8184391,https://www.wikidata.org/wiki/Q4870270,
17871,8184408,https://www.wikidata.org/wiki/Q4870462,
17872,8184410,https://www.wikidata.org/wiki/Q4870471,
17873,8184411,https://www.wikidata.org/wiki/Q4870476,
17874,8184412,https://www.wikidata.org/wiki/Q4870488,
17875,8184413,https://www.wikidata.org/wiki/Q4870495,
17876,8184414,https://www.wikidata.org/wiki/Q4870506,
17877,8184415,https://www.wikidata.org/wiki/Q4870508,
17878,8184416,https://www.wikidata.org/wiki/Q4870523,
17879,8184417,https://www.wikidata.org/wiki/Q4870527,
17880,8184418,https://www.wikidata.org/wiki/Q4870537,
17883,8184421,https://www.wikidata.org/wiki/Q4870587,
17884,8184422,https://www.wikidata.org/wiki/Q4870598,
17885,8184423,https://www.wikidata.org/wiki/Q4870610,
17886,8184424,https://www.wikidata.org/wiki/Q4870620,
17887,8184425,https://www.wikidata.org/wiki/Q4870627,
17888,8184426,https://www.wikidata.org/wiki/Q4870675,
17890,8184428,https://www.wikidata.org/wiki/Q4870711,
17891,8184429,https://www.wikidata.org/wiki/Q4870712,
17892,8184430,https://www.wikidata.org/wiki/Q4870717,
17893,8184431,https://www.wikidata.org/wiki/Q4870744,
17894,8184432,https://www.wikidata.org/wiki/Q4870747,
17895,8184433,https://www.wikidata.org/wiki/Q4870771,
17906,8184445,https://www.wikidata.org/wiki/Q4870944,
17907,8184446,https://www.wikidata.org/wiki/Q4870947,
17908,8184447,https://www.wikidata.org/wiki/Q4870948,
17909,8184448,https://www.wikidata.org/wiki/Q4870965,
17910,8184449,https://www.wikidata.org/wiki/Q4870967,
17911,8184452,https://www.wikidata.org/wiki/Q4871007,
17912,8184453,https://www.wikidata.org/wiki/Q4871020,
17913,8184454,https://www.wikidata.org/wiki/Q4871028,
17914,8184455,https://www.wikidata.org/wiki/Q4871036,
17915,8184456,https://www.wikidata.org/wiki/Q4871046,
17916,8184457,https://www.wikidata.org/wiki/Q4871047,
17919,8184460,https://www.wikidata.org/wiki/Q4871105,
17920,8184461,https://www.wikidata.org/wiki/Q4871117,
17921,8184462,https://www.wikidata.org/wiki/Q4871152,
17922,8184463,https://www.wikidata.org/wiki/Q4871159,
17926,8184467,https://www.wikidata.org/wiki/Q4871194,
17927,8184468,https://www.wikidata.org/wiki/Q4871207,
17928,8184469,https://www.wikidata.org/wiki/Q4871216,
17929,8184470,https://www.wikidata.org/wiki/Q4871225,
17930,8184471,https://www.wikidata.org/wiki/Q4871232,
17931,8184472,https://www.wikidata.org/wiki/Q4871245,
17932,8184473,https://www.wikidata.org/wiki/Q4871246,
17972,8184515,https://www.wikidata.org/wiki/Q4871629,
17941,8184482,https://www.wikidata.org/wiki/Q4871349,
17942,8184483,https://www.wikidata.org/wiki/Q4871354,
17944,8184485,https://www.wikidata.org/wiki/Q4871366,
17945,8184486,https://www.wikidata.org/wiki/Q4871371,
17946,8184488,https://www.wikidata.org/wiki/Q4871374,
17947,8184489,https://www.wikidata.org/wiki/Q4871376,
17948,8184490,https://www.wikidata.org/wiki/Q4871386,
17950,8184493,https://www.wikidata.org/wiki/Q4871430,
17952,8184495,https://www.wikidata.org/wiki/Q4871457,
17954,8184497,https://www.wikidata.org/wiki/Q4871464,
17955,8184498,https://www.wikidata.org/wiki/Q4871479,
17958,8184501,https://www.wikidata.org/wiki/Q4871511,
17959,8184502,https://www.wikidata.org/wiki/Q4871512,
17960,8184503,https://www.wikidata.org/wiki/Q4871514,
17961,8184504,https://www.wikidata.org/wiki/Q4871528,
17962,8184505,https://www.wikidata.org/wiki/Q4871529,
17963,8184506,https://www.wikidata.org/wiki/Q4871537,
17964,8184507,https://www.wikidata.org/wiki/Q4871551,
17965,8184508,https://www.wikidata.org/wiki/Q4871558,
17966,8184509,https://www.wikidata.org/wiki/Q4871560,
17967,8184510,https://www.wikidata.org/wiki/Q4871561,
17968,8184511,https://www.wikidata.org/wiki/Q4871577,
17969,8184512,https://www.wikidata.org/wiki/Q4871604,
17970,8184513,https://www.wikidata.org/wiki/Q4871605,
17989,8184533,https://www.wikidata.org/wiki/Q4871920,
17990,8184534,https://www.wikidata.org/wiki/Q4871933,
17992,8184538,https://www.wikidata.org/wiki/Q4871969,
17996,8184542,https://www.wikidata.org/wiki/Q4872076,
17997,8184543,https://www.wikidata.org/wiki/Q4872087,
17998,8184544,https://www.wikidata.org/wiki/Q4872101,
18000,8184546,https://www.wikidata.org/wiki/Q4872138,
18001,8184547,https://www.wikidata.org/wiki/Q4872156,
18002,8184548,https://www.wikidata.org/wiki/Q4872168,
18004,8184550,https://www.wikidata.org/wiki/Q4872190,
18005,8184551,https://www.wikidata.org/wiki/Q4872195,
18007,8184553,https://www.wikidata.org/wiki/Q4872198,
18008,8184554,https://www.wikidata.org/wiki/Q4872212,
18009,8184555,https://www.wikidata.org/wiki/Q4872218,
18024,8184571,https://www.wikidata.org/wiki/Q4872333,
18026,8184573,https://www.wikidata.org/wiki/Q4872356,
18028,8184575,https://www.wikidata.org/wiki/Q4872371,
18031,8184578,https://www.wikidata.org/wiki/Q4872385,
18032,8184579,https://www.wikidata.org/wiki/Q4872391,
18034,8184581,https://www.wikidata.org/wiki/Q4872400,
18035,8184583,https://www.wikidata.org/wiki/Q4872407,
18037,8184585,https://www.wikidata.org/wiki/Q4872411,
18039,8184587,https://www.wikidata.org/wiki/Q4872434,
18041,8184589,https://www.wikidata.org/wiki/Q4872493,
18042,8184590,https://www.wikidata.org/wiki/Q4872494,
18043,8184591,https://www.wikidata.org/wiki/Q4872507,
18044,8184592,https://www.wikidata.org/wiki/Q4872526,
18046,8184594,https://www.wikidata.org/wiki/Q4872530,
18047,8184595,https://www.wikidata.org/wiki/Q4872533,
18048,8184596,https://www.wikidata.org/wiki/Q4872538,
18056,8184604,https://www.wikidata.org/wiki/Q4872626,
18057,8184605,https://www.wikidata.org/wiki/Q4872644,
18059,8184607,https://www.wikidata.org/wiki/Q4872708,
18060,8184608,https://www.wikidata.org/wiki/Q4872711,
18061,8184609,https://www.wikidata.org/wiki/Q4872728,
18062,8184610,https://www.wikidata.org/wiki/Q4872744,
18063,8184611,https://www.wikidata.org/wiki/Q4872749,
18065,8184613,https://www.wikidata.org/wiki/Q4872754,
18066,8184614,https://www.wikidata.org/wiki/Q4872779,
18068,8184618,https://www.wikidata.org/wiki/Q4872894,
18069,8184619,https://www.wikidata.org/wiki/Q4872907,
18070,8184620,https://www.wikidata.org/wiki/Q4872942,
18071,8184621,https://www.wikidata.org/wiki/Q4872951,
18072,8184623,https://www.wikidata.org/wiki/Q4873002,
18074,8184625,https://www.wikidata.org/wiki/Q4873013,
18075,8184626,https://www.wikidata.org/wiki/Q4873032,
18076,8184627,https://www.wikidata.org/wiki/Q4873057,
18077,8184629,https://www.wikidata.org/wiki/Q4873197,
18081,8185036,https://www.wikidata.org/wiki/Q4887044,
18082,8185246,https://www.wikidata.org/wiki/Q4890925,
18083,8185263,https://www.wikidata.org/wiki/Q4891488,
18084,8186642,https://www.wikidata.org/wiki/Q4927235,
18094,8190541,https://www.wikidata.org/wiki/Q5037044,
18095,8190542,https://www.wikidata.org/wiki/Q5037074,
18098,8191685,https://www.wikidata.org/wiki/Q5074258,
18099,8191697,https://www.wikidata.org/wiki/Q5074573,
18100,8192947,https://www.wikidata.org/wiki/Q5098735,
18102,8194889,https://www.wikidata.org/wiki/Q5170026,
18103,8194991,https://www.wikidata.org/wiki/Q5174694,
18104,8195269,https://www.wikidata.org/wiki/Q5188667,
18105,8197099,https://www.wikidata.org/wiki/Q5231499,
18106,8197965,https://www.wikidata.org/wiki/Q5245689,
18107,8198159,https://www.wikidata.org/wiki/Q5251294,
18108,8200221,https://www.wikidata.org/wiki/Q5307936,
18109,8200598,https://www.wikidata.org/wiki/Q5322873,
18110,8200702,https://www.wikidata.org/wiki/Q5328000,
18111,8201995,https://www.wikidata.org/wiki/Q5351866,
18112,8203364,https://www.wikidata.org/wiki/Q5390656,
18113,8204486,https://www.wikidata.org/wiki/Q5432149,
18115,8204891,https://www.wikidata.org/wiki/Q5447484,
18116,8204982,https://www.wikidata.org/wiki/Q5452497,
18118,8204985,https://www.wikidata.org/wiki/Q5452958,
18119,8205283,https://www.wikidata.org/wiki/Q5476016,
18120,8206931,https://www.wikidata.org/wiki/Q5509650,
18128,8215523,https://www.wikidata.org/wiki/Q5722473,
18129,8215524,https://www.wikidata.org/wiki/Q5722474,
18130,8215529,https://www.wikidata.org/wiki/Q5722537,
18131,8215530,https://www.wikidata.org/wiki/Q5722546,
18132,8215532,https://www.wikidata.org/wiki/Q5722577,
18133,8215533,https://www.wikidata.org/wiki/Q5722589,
18135,8215536,https://www.wikidata.org/wiki/Q5722615,
18136,8215545,https://www.wikidata.org/wiki/Q5722790,
18138,8215547,https://www.wikidata.org/wiki/Q5722815,
18139,8215552,https://www.wikidata.org/wiki/Q5722867,
18140,8215553,https://www.wikidata.org/wiki/Q5722924,
18141,8215561,https://www.wikidata.org/wiki/Q5723017,
18142,8215571,https://www.wikidata.org/wiki/Q5723183,
18143,8216861,https://www.wikidata.org/wiki/Q5762526,
18144,8217272,https://www.wikidata.org/wiki/Q5778577,
18145,8217273,https://www.wikidata.org/wiki/Q5778621,
18146,8217275,https://www.wikidata.org/wiki/Q5778687,
18147,8217278,https://www.wikidata.org/wiki/Q5778763,
18148,8217593,https://www.wikidata.org/wiki/Q5786803,
18149,8218464,https://www.wikidata.org/wiki/Q5803812,
18151,8222008,https://www.wikidata.org/wiki/Q5882529,
18152,8222118,https://www.wikidata.org/wiki/Q5887690,
18153,8224457,https://www.wikidata.org/wiki/Q5951820,
18154,8228038,https://www.wikidata.org/wiki/Q6056842,
18156,8228048,https://www.wikidata.org/wiki/Q6057086,
18158,8228417,https://www.wikidata.org/wiki/Q6068016,
18159,8228424,https://www.wikidata.org/wiki/Q6068230,
18160,8228473,https://www.wikidata.org/wiki/Q6069065,
18163,8229843,https://www.wikidata.org/wiki/Q6102465,
18164,8230020,https://www.wikidata.org/wiki/Q6107179,
18165,8230081,https://www.wikidata.org/wiki/Q6108464,
18166,8231227,https://www.wikidata.org/wiki/Q6130083,
18167,8231230,https://www.wikidata.org/wiki/Q6130115,
18168,8231232,https://www.wikidata.org/wiki/Q6130139,
18169,8231307,https://www.wikidata.org/wiki/Q6131190,
18170,8232265,https://www.wikidata.org/wiki/Q6148258,
18171,8232444,https://www.wikidata.org/wiki/Q6151897,
18172,8238268,https://www.wikidata.org/wiki/Q6269188,
18173,8242115,https://www.wikidata.org/wiki/Q6402599,
18174,8243194,https://www.wikidata.org/wiki/Q6445800,
18175,8243552,https://www.wikidata.org/wiki/Q6464335,
18176,8243932,https://www.wikidata.org/wiki/Q6484621,
18178,8244499,https://www.wikidata.org/wiki/Q6507837,
18179,8245154,https://www.wikidata.org/wiki/Q6527358,
18180,8245640,https://www.wikidata.org/wiki/Q6541318,
18181,8246328,https://www.wikidata.org/wiki/Q6583108,
18182,8246638,https://www.wikidata.org/wiki/Q6646260,
18183,8248014,https://www.wikidata.org/wiki/Q6710135,
18184,8251666,https://www.wikidata.org/wiki/Q6808293,
18185,8253552,https://www.wikidata.org/wiki/Q6861086,
18186,8255598,https://www.wikidata.org/wiki/Q6966495,
18188,8256591,https://www.wikidata.org/wiki/Q7023336,
18189,8256616,https://www.wikidata.org/wiki/Q7024356,
18190,8257840,https://www.wikidata.org/wiki/Q7082803,
18191,8259375,https://www.wikidata.org/wiki/Q7148030,
18192,8262097,https://www.wikidata.org/wiki/Q7249123,
18193,8262202,https://www.wikidata.org/wiki/Q7260316,
18195,8263665,https://www.wikidata.org/wiki/Q7302489,
18196,8264026,https://www.wikidata.org/wiki/Q7318712,
18212,8271005,https://www.wikidata.org/wiki/Q7509924,
18213,8271006,https://www.wikidata.org/wiki/Q7509967,
18214,8271007,https://www.wikidata.org/wiki/Q7509980,
18215,8271008,https://www.wikidata.org/wiki/Q7509991,
18216,8271009,https://www.wikidata.org/wiki/Q7510008,
18217,8271010,https://www.wikidata.org/wiki/Q7510017,
18218,8271011,https://www.wikidata.org/wiki/Q7510029,
18219,8271012,https://www.wikidata.org/wiki/Q7510035,
18220,8271013,https://www.wikidata.org/wiki/Q7510060,
18221,8271014,https://www.wikidata.org/wiki/Q7510113,
18222,8271015,https://www.wikidata.org/wiki/Q7510178,
18223,8271016,https://www.wikidata.org/wiki/Q7510183,
18224,8271017,https://www.wikidata.org/wiki/Q7510199,
18225,8271018,https://www.wikidata.org/wiki/Q7510268,
18226,8271019,https://www.wikidata.org/wiki/Q7510296,
18227,8271020,https://www.wikidata.org/wiki/Q7510331,
18228,8271021,https://www.wikidata.org/wiki/Q7510332,
18229,8271022,https://www.wikidata.org/wiki/Q7510341,
18230,8271023,https://www.wikidata.org/wiki/Q7510342,
18231,8271024,https://www.wikidata.org/wiki/Q7510366,
18233,8271026,https://www.wikidata.org/wiki/Q7510393,
18234,8271027,https://www.wikidata.org/wiki/Q7510432,
18404,8327953,https://www.wikidata.org/wiki/Q11949514,
18243,8272091,https://www.wikidata.org/wiki/Q7571819,
18244,8272346,https://www.wikidata.org/wiki/Q7598043,
18245,8275096,https://www.wikidata.org/wiki/Q7732030,
18246,8275316,https://www.wikidata.org/wiki/Q7784780,
18248,8275318,https://www.wikidata.org/wiki/Q7784981,
18249,8276143,https://www.wikidata.org/wiki/Q7797943,
18250,8276644,https://www.wikidata.org/wiki/Q7813573,
18252,8277533,https://www.wikidata.org/wiki/Q7835391,
18253,8277569,https://www.wikidata.org/wiki/Q7836974,
18254,8277570,https://www.wikidata.org/wiki/Q7837100,
18256,8277572,https://www.wikidata.org/wiki/Q7837151,
18257,8277573,https://www.wikidata.org/wiki/Q7837260,
18258,8277574,https://www.wikidata.org/wiki/Q7837280,
18259,8277575,https://www.wikidata.org/wiki/Q7837286,
18260,8277576,https://www.wikidata.org/wiki/Q7837293,
18261,8278051,https://www.wikidata.org/wiki/Q7879625,
18263,8283835,https://www.wikidata.org/wiki/Q8120862,
18264,8283867,https://www.wikidata.org/wiki/Q8186939,
18265,8283871,https://www.wikidata.org/wiki/Q8187831,
18266,8284016,https://www.wikidata.org/wiki/Q8243982,
18267,8284017,https://www.wikidata.org/wiki/Q8244305,
18268,8284018,https://www.wikidata.org/wiki/Q8244343,
18275,8286838,https://www.wikidata.org/wiki/Q9089641,
18277,8288213,https://www.wikidata.org/wiki/Q9172430,
18278,8288214,https://www.wikidata.org/wiki/Q9172480,
18279,8288215,https://www.wikidata.org/wiki/Q9172481,
18280,8288216,https://www.wikidata.org/wiki/Q9172506,
18281,8288217,https://www.wikidata.org/wiki/Q9172542,
18282,8288218,https://www.wikidata.org/wiki/Q9172591,
18284,8288220,https://www.wikidata.org/wiki/Q9172718,
18285,8288221,https://www.wikidata.org/wiki/Q9172756,
18286,8288223,https://www.wikidata.org/wiki/Q9172852,
18287,8288224,https://www.wikidata.org/wiki/Q9172900,
18289,8288226,https://www.wikidata.org/wiki/Q9172928,
18290,8288227,https://www.wikidata.org/wiki/Q9172983,
18292,8288229,https://www.wikidata.org/wiki/Q9173112,
18405,8327954,https://www.wikidata.org/wiki/Q11949518,
18293,8288230,https://www.wikidata.org/wiki/Q9173181,
18294,8288231,https://www.wikidata.org/wiki/Q9173230,
18295,8288232,https://www.wikidata.org/wiki/Q9173301,
18336,8300166,https://www.wikidata.org/wiki/Q10907448,
18296,8288233,https://www.wikidata.org/wiki/Q9173314,
18297,8288234,https://www.wikidata.org/wiki/Q9173403,
18298,8288235,https://www.wikidata.org/wiki/Q9173549,
18299,8288236,https://www.wikidata.org/wiki/Q9173611,
18300,8288237,https://www.wikidata.org/wiki/Q9173630,
18301,8288238,https://www.wikidata.org/wiki/Q9173669,
18302,8288239,https://www.wikidata.org/wiki/Q9173676,
18303,8288240,https://www.wikidata.org/wiki/Q9173719,
18304,8288241,https://www.wikidata.org/wiki/Q9173728,
18305,8288242,https://www.wikidata.org/wiki/Q9173752,
18306,8288243,https://www.wikidata.org/wiki/Q9173763,
18307,8289690,https://www.wikidata.org/wiki/Q9296060,
18314,8295918,https://www.wikidata.org/wiki/Q10360246,
18315,8296190,https://www.wikidata.org/wiki/Q10369402,
18316,8296682,https://www.wikidata.org/wiki/Q10396694,
18317,8297327,https://www.wikidata.org/wiki/Q10513368,
18318,8298178,https://www.wikidata.org/wiki/Q10671333,
18319,8298179,https://www.wikidata.org/wiki/Q10671348,
18320,8298180,https://www.wikidata.org/wiki/Q10671352,
